startTime:2020/12/25 15:34:15
toolVersion:1.0.7654.38979
PASS:104,FAIL:0,Total:104
Time:00:11:32
System,Band,Channel,CellPower,UEPower,Waveform,BW,SCS,UL RB Allocation,UL MCS,UL Modulation,DL RB Allocation,DL MCS,LTE Band,LTE Channel,LTE RB Allocation,LTE BW,LTE Modulation,TestCase,StartTime,Item,MeasuredValue,LowLimit,UpLimit,Unit,Result
NR,n1,384500,-60,22.24,DFT,NR_5MHZ,SCS15,DFT_Inner_Full:12@6,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:44,NR_ACLR_UTRA2_R,64.13,35.2,99,dB,PASS
NR,n1,384500,-60,20.79,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:47,NR_ACLR_L,54.97,30,99,dB,PASS
NR,n1,384500,-60,20.79,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:47,NR_ACLR_R,59.25,30,99,dB,PASS
NR,n1,384500,-60,20.79,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:47,NR_ACLR_UTRA1_L,57.67,32.2,99,dB,PASS
NR,n1,384500,-60,20.79,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:47,NR_ACLR_UTRA1_R,60.06,32.2,99,dB,PASS
NR,n1,384500,-60,20.79,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:47,NR_ACLR_UTRA2_L,62.71,35.2,99,dB,PASS
NR,n1,384500,-60,20.79,DFT,NR_5MHZ,SCS15,DFT_Edge_1RB_Left:1@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:47,NR_ACLR_UTRA2_R,63.26,35.2,99,dB,PASS
NR,n1,384500,-60,21.24,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:50,NR_ACLR_L,40.99,30,99,dB,PASS
NR,n1,384500,-60,21.24,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:50,NR_ACLR_R,42.25,30,99,dB,PASS
NR,n1,384500,-60,21.24,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:50,NR_ACLR_UTRA1_L,41.89,32.2,99,dB,PASS
NR,n1,384500,-60,21.24,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:50,NR_ACLR_UTRA1_R,43.20,32.2,99,dB,PASS
NR,n1,384500,-60,21.24,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:50,NR_ACLR_UTRA2_L,59.41,35.2,99,dB,PASS
NR,n1,384500,-60,21.24,DFT,NR_5MHZ,SCS15,DFT_Outer_Full:25@0,2,NR_QPSK,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:50,NR_ACLR_UTRA2_R,61.29,35.2,99,dB,PASS
NR,n1,384500,-60,21.14,DFT,NR_5MHZ,SCS15,DFT_Inner_Full:12@6,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:54,NR_ACLR_L,50.12,30,99,dB,PASS
NR,n1,384500,-60,21.14,DFT,NR_5MHZ,SCS15,DFT_Inner_Full:12@6,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:54,NR_ACLR_R,52.98,30,99,dB,PASS
NR,n1,384500,-60,21.14,DFT,NR_5MHZ,SCS15,DFT_Inner_Full:12@6,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:54,NR_ACLR_UTRA1_L,53.37,32.2,99,dB,PASS
NR,n1,384500,-60,21.14,DFT,NR_5MHZ,SCS15,DFT_Inner_Full:12@6,15,NR_16QAM,NA,NA,NA,NA,NA,NA,NA,NR_6_5_2_4_Adjacent_channel_leakage_ratio,2020-12-25 15:35:54,NR_ACLR_UTRA1_R,55.80,32.2,99,dB,PASS
